20251215-CHY-I-001-c
Wavelength = 1.54059
5	377.00
5.02	394.00
5.04	406.00
5.06	396.00
5.08	400.00
5.1	403.00
5.12	368.00
5.14	368.00
5.16	372.00
5.18	368.00
5.2	406.00
5.22	437.00
5.24	406.00
5.26	403.00
5.28	408.00
5.3	391.00
5.32	411.00
5.34	392.00
5.36	418.00
5.38	410.00
5.4	405.00
5.42	439.00
5.44	392.00
5.46	421.00
5.48	422.00
5.5	424.00
5.52	409.00
5.54	396.00
5.56	399.00
5.58	416.00
5.6	409.00
5.62	411.00
5.64	417.00
5.66	439.00
5.68	435.00
5.7	399.00
5.72	400.00
5.74	405.00
5.76	465.00
5.78	450.00
5.8	455.00
5.82	406.00
5.84	410.00
5.86	439.00
5.88	463.00
5.9	404.00
5.92	397.00
5.94	429.00
5.96	460.00
5.98	416.00
6	436.00
6.02	433.00
6.04	434.00
6.06	416.00
6.08	468.00
6.1	434.00
6.12	415.00
6.14	425.00
6.16	426.00
6.18	449.00
6.2	461.00
6.22	436.00
6.24	420.00
6.26	440.00
6.28	474.00
6.3	517.00
6.32	470.00
6.34	440.00
6.36	483.00
6.38	456.00
6.4	432.00
6.42	441.00
6.44	476.00
6.46	482.00
6.48	456.00
6.5	436.00
6.52	459.00
6.54	441.00
6.56	442.00
6.58	455.00
6.6	446.00
6.62	469.00
6.64	464.00
6.66	464.00
6.68	452.00
6.7	473.00
6.72	486.00
6.74	456.00
6.76	457.00
6.78	485.00
6.8	461.00
6.82	488.00
6.84	456.00
6.86	516.00
6.88	469.00
6.9	482.00
6.92	472.00
6.94	478.00
6.96	492.00
6.98	475.00
7	439.00
7.02	468.00
7.04	489.00
7.06	480.00
7.08	476.00
7.1	496.00
7.12	518.00
7.14	497.00
7.16	498.00
7.18	511.00
7.2	479.00
7.22	454.00
7.24	456.00
7.26	499.00
7.28	516.00
7.3	444.00
7.32	456.00
7.34	494.00
7.36	479.00
7.38	514.00
7.4	486.00
7.42	500.00
7.44	512.00
7.46	498.00
7.48	505.00
7.5	525.00
7.52	522.00
7.54	506.00
7.56	511.00
7.58	482.00
7.6	470.00
7.62	515.00
7.64	509.00
7.66	535.00
7.68	487.00
7.7	503.00
7.72	481.00
7.74	509.00
7.76	510.00
7.78	512.00
7.8	516.00
7.82	505.00
7.84	489.00
7.86	548.00
7.88	510.00
7.9	493.00
7.92	521.00
7.94	524.00
7.96	539.00
7.98	539.00
8	525.00
8.02	497.00
8.04	524.00
8.06	533.00
8.08	534.00
8.1	553.00
8.12	537.00
8.14	535.00
8.16	516.00
8.18	549.00
8.2	529.00
8.22	495.00
8.24	532.00
8.26	543.00
8.28	535.00
8.3	586.00
8.32	551.00
8.34	530.00
8.36	553.00
8.38	554.00
8.4	525.00
8.42	587.00
8.44	557.00
8.46	603.00
8.48	555.00
8.5	575.00
8.52	531.00
8.54	522.00
8.56	550.00
8.58	542.00
8.6	538.00
8.62	557.00
8.64	555.00
8.66	565.00
8.68	531.00
8.7	544.00
8.72	563.00
8.74	566.00
8.76	562.00
8.78	564.00
8.8	553.00
8.82	590.00
8.84	556.00
8.86	577.00
8.88	558.00
8.9	599.00
8.92	586.00
8.94	599.00
8.96	578.00
8.98	562.00
9	580.00
9.02	571.00
9.04	557.00
9.06	562.00
9.08	555.00
9.1	591.00
9.12	587.00
9.14	601.00
9.16	566.00
9.18	601.00
9.2	578.00
9.22	579.00
9.24	621.00
9.26	571.00
9.28	596.00
9.3	594.00
9.32	553.00
9.34	567.00
9.36	617.00
9.38	575.00
9.4	548.00
9.42	555.00
9.44	574.00
9.46	572.00
9.48	608.00
9.5	604.00
9.52	626.00
9.54	588.00
9.56	564.00
9.58	595.00
9.6	588.00
9.62	606.00
9.64	605.00
9.66	578.00
9.68	579.00
9.7	564.00
9.72	579.00
9.74	598.00
9.76	598.00
9.78	617.00
9.8	613.00
9.82	637.00
9.84	599.00
9.86	586.00
9.88	645.00
9.9	617.00
9.92	597.00
9.94	565.00
9.96	631.00
9.98	613.00
10	595.00
10.02	588.00
10.04	616.00
10.06	630.00
10.08	636.00
10.1	625.00
10.12	619.00
10.14	628.00
10.16	595.00
10.18	635.00
10.2	630.00
10.22	636.00
10.24	649.00
10.26	618.00
10.28	609.00
10.3	623.00
10.32	609.00
10.34	627.00
10.36	668.00
10.38	614.00
10.4	613.00
10.42	642.00
10.44	634.00
10.46	651.00
10.48	637.00
10.5	645.00
10.52	656.00
10.54	658.00
10.56	655.00
10.58	630.00
10.6	641.00
10.62	657.00
10.64	672.00
10.66	644.00
10.68	666.00
10.7	668.00
10.72	661.00
10.74	641.00
10.76	652.00
10.78	659.00
10.8	664.00
10.82	668.00
10.84	626.00
10.86	674.00
10.88	671.00
10.9	662.00
10.92	655.00
10.94	598.00
10.96	645.00
10.98	661.00
11	667.00
11.02	672.00
11.04	668.00
11.06	678.00
11.08	699.00
11.1	660.00
11.12	624.00
11.14	633.00
11.16	673.00
11.18	730.00
11.2	670.00
11.22	632.00
11.24	695.00
11.26	688.00
11.28	641.00
11.3	684.00
11.32	631.00
11.34	665.00
11.36	651.00
11.38	638.00
11.4	674.00
11.42	678.00
11.44	650.00
11.46	656.00
11.48	695.00
11.5	690.00
11.52	709.00
11.54	696.00
11.56	677.00
11.58	685.00
11.6	682.00
11.62	675.00
11.64	682.00
11.66	663.00
11.68	678.00
11.7	668.00
11.72	697.00
11.74	682.00
11.76	750.00
11.78	729.00
11.8	730.00
11.82	701.00
11.84	694.00
11.86	721.00
11.88	685.00
11.9	737.00
11.92	698.00
11.94	651.00
11.96	687.00
11.98	708.00
12	725.00
12.02	728.00
12.04	678.00
12.06	721.00
12.08	674.00
12.1	689.00
12.12	691.00
12.14	699.00
12.16	689.00
12.18	708.00
12.2	704.00
12.22	724.00
12.24	681.00
12.26	736.00
12.28	670.00
12.3	722.00
12.32	704.00
12.34	736.00
12.36	716.00
12.38	681.00
12.4	755.00
12.42	734.00
12.44	724.00
12.46	708.00
12.48	706.00
12.5	762.00
12.52	706.00
12.54	695.00
12.56	723.00
12.58	725.00
12.6	706.00
12.62	742.00
